index,category,sub_category,job_title,province,job_company,job_industry,job_finance,job_welfare,job_experience,job_education,job_skills,create_time,scale_lower,scale_high,city,district,street
474,前端/移动开发,iOS,iOS客户端研发工程师-AI娱乐方向,浙江,字节跳动,互联网,不需要融资,"零食下午茶,补充医疗保险,加班补助,交通补助,生日福利,团建聚餐,住房补贴,节日福利,带薪年假,股票期权,五险一金,定期体检,保底工资,免费班车,餐补,意外险,绩效奖金",2,本科,"架构设计,功能开发,技术升级,Objective-C,Swift",2024-08-31,1000,9999,杭州,西湖区,西溪
476,前端/移动开发,iOS,iOS开发工程师,浙江,幻想岛屿,咨询,不需要融资,"年终奖,五险一金,绩效奖金",1,本科,独立开发且上线经验,2024-08-31,20,99,杭州,余杭区,仓前
477,前端/移动开发,iOS,iOS开发工程师,浙江,乐维创新,社交网络与媒体,不需要融资,"零食下午茶,五险一金,定期体检,意外险,补充医疗保险,餐补,员工旅游,团建聚餐,节日福利,年终奖,股票期权,带薪年假,交通补助,高温补贴",2,本科,"独立开发且上线经验,混合开发经验",2024-08-31,20,99,杭州,西湖区,文三路
480,前端/移动开发,U3D,unity高级工程师,浙江,轻犀科技,互联网,天使轮,"五险一金,股票期权,带薪年假,零食下午茶",3,本科,"Unity3D,手游开发经验,Unity3D开发经验",2024-08-31,20,99,杭州,西湖区,西溪
481,前端/移动开发,U3D,U3D游戏开发,浙江,天津派云科技,游戏,未融资,"餐补,免费班车,员工旅游,通讯补贴,年终奖,加班补助,交通补助,带薪年假,全勤奖,零食下午茶,包吃,节日福利,五险一金",1,本科,"Unity3D,C/C++,C#,计算机/软件工程相关专业,,",2024-08-31,500,999,杭州,滨江区,长河
482,前端/移动开发,U3D,Unity游戏开发工程师,浙江,零壹比特,互联网,不需要融资,"员工旅游,节日福利,带薪年假,团建聚餐,意外险,有无线网,零食下午茶,餐补,通讯补贴,生日福利,全勤奖,定期体检,高温补贴,补充医疗保险,年终奖,夜班补助,五险一金,节假日加班费",2,本科,"Unity3D,C#,JavaScript",2024-08-31,100,499,杭州,西湖区,高新文教区
484,前端/移动开发,U3D,高级u3d开发工程师,浙江,逊玛特威,其他专业服务,未融资,"带薪年假,通讯补贴,年终奖,餐补,五险一金,加班补助,全勤奖",2,本科,"Unity3D,C#,DirectX/Direct3D",2024-08-31,0,20,杭州,西湖区,西溪
486,前端/移动开发,U3D,客户端开发（战斗方向）,浙江,无端科技,游戏,未融资,"法定节假日三薪,工龄奖,全勤奖,五险一金,节假日加班费",2,本科,Unity3D,2024-08-31,500,999,杭州,西湖区,西溪
488,前端/移动开发,U3D,Unity客户端开发,浙江,杭州以咏今朝信息科技,计算机软件,天使轮,"零食下午茶,包吃,定期体检,年终奖,员工旅游,带薪年假,五险一金,节日福利",1,本科,游戏引擎,2024-08-31,0,20,杭州,滨江区,长河
493,前端/移动开发,U3D,Unity手游客户端（办公地点无锡）,浙江,盛世网络,互联网,未融资,"五险一金,带薪年假,节日福利,零食下午茶,团建聚餐,绩效奖金,员工旅游,餐补",3,本科,"Unity3D,3D游戏客户端开发经验",2024-08-31,20,99,杭州,滨江区,长河
494,前端/移动开发,U3D,游戏客户端主程（常驻长沙）,浙江,美木,游戏,不需要融资,"生日福利,带薪年假,员工旅游,零食下午茶,团建聚餐,年终奖,五险一金,绩效奖金",3,本科,"Unity3D,3D游戏客户端开发经验,Unity3D开发经验,",2024-08-31,20,99,杭州,滨江区,浦沿
497,前端/移动开发,U3D,前端开发,浙江,杭州几率视界科技,互联网,天使轮,"生日福利,餐补,有无线网,五险一金,节日福利,年终奖,绩效奖金,团建聚餐,补充医疗保险,带薪年假,零食下午茶,股票期权",2,本科,"Unity3D,C#,JavaScript,计算机/软件工程相关专业,,,,",2024-08-31,20,99,杭州,余杭区,五常
502,前端/移动开发,U3D,Unity游戏客户端开发,浙江,金山西山居,游戏,不需要融资,"带薪年假,岗位晋升,团建聚餐,定期体检,绩效奖金,员工旅游,年终奖,餐补,生日福利,补充医疗保险,海景办公,五险一金,技能培训,免费班车,节日福利",0,本科,"C/C++,C#,Unity3D,Unity3D开发经验,,,,,",2024-08-31,1000,9999,杭州,滨江区,长河
503,前端/移动开发,U3D,unity游戏开发工程师,浙江,武汉光禾科技有限公司,计算机软件,不需要融资,"团建聚餐,五险一金,保底工资,生日福利,节假日加班费,年终奖,带薪年假,零食下午茶,法定节假日三薪,夜班补助,定期体检,绩效奖金,员工旅游,加班补助,免费工装,节日福利",0,本科,"Unity3D,Unity3D开发经验,计算机/软件工程相关专业,",2024-08-31,500,999,杭州,滨江区,长河
506,前端/移动开发,U3D,引擎开发工程师 (MJ000017),浙江,萨罗斯,游戏,不需要融资,"绩效奖金,餐补,年终奖,五险一金,补充医疗保险",2,本科,"Unity3D,手游开发经验,Unity3D开发经验,",2024-08-31,100,499,杭州,滨江区,长河
507,前端/移动开发,U3D,资深u3d开发,浙江,世间乐见,互联网,A轮,"节日福利,股票期权,绩效奖金,扁平化管理,员工旅游,五险一金",3,本科,"Unity3D,3D游戏客户端开发经验,Unity3D开发经验,",2024-08-31,20,99,杭州,余杭区,仓前
510,前端/移动开发,UE4,数字孪生开发工程师（上市公司/年度提成）,浙江,赛达科技,计算机软件,已上市,"工作服,定期体检,体检,交通补助,通讯补贴,节假日加班费,餐补,高温补贴,年终奖,零食下午茶,生日福利,绩效奖金,工龄奖,五险一金,团建聚餐,意外险,补充医疗保险,节日福利,加班补助,底薪加提成",2,本科,"UE4,Unity3D,OpenGL,计算机/软件工程相关专业,,",2024-08-31,100,499,杭州,上城区,近江
511,前端/移动开发,UE4,ue4游戏开发工程师,浙江,九玩网络,游戏,不需要融资,"员工旅游,补充医疗保险,节日福利,加班补助,全勤奖,定期体检,带薪年假,团建聚餐,生日福利,入职体检,年终奖,五险一金",1,大专,C/C++,2024-08-31,1000,9999,杭州,滨江区,长河
513,前端/移动开发,UE4,ue5开发工程师,浙江,折跃科技,互联网,未融资,"零食下午茶,带薪年假,餐补,五险一金,节日福利",0,本科,"C/C++,3ds Max,Maya,计算机/软件工程相关专业,Unreal",2024-08-31,20,99,杭州,西湖区,西溪
514,前端/移动开发,UE4,模拟仿真开发工程师,浙江,杭州富凌科技有限公司,智能硬件,B轮,"年终奖,员工旅游,五险,有无线网,补充医疗保险,生日福利,节日福利,全勤奖,带薪年假,绩效奖金,团建聚餐",2,本科,UE4,2024-08-31,20,99,杭州,滨江区,浦沿
516,前端/移动开发,UE4,UE4客户端工程师（性能优化） - 二次元项目,浙江,英雄互娱,游戏,已上市,"餐补,节日福利,五险一金,年终奖,免费班车,股票期权,员工旅游,带薪年假,定期体检,补充医疗保险,通讯补贴",0,本科,UE4,2024-08-31,1000,9999,杭州,滨江区,长河
517,前端/移动开发,UE4,UE4程序（数字孪生方向）,浙江,科聪,智能硬件,A轮,"年终奖,生日福利,餐补,舒适办公,五险一金,带薪年假,零食下午茶,员工旅游,有无线网,商业保险,团建聚餐,出差补贴,节日福利,补充医疗保险,自助饮料",1,本科,"C/C++,UE4,Unity3D,计算机/软件工程相关专业",2024-08-31,100,499,杭州,滨江区,长河
518,前端/移动开发,UE4,ue美术,浙江,浙峰云智,计算机软件,不需要融资,"带薪年假,绩效奖金,年终奖,五险一金",2,本科,"数字孪生,智慧工地,智慧城市",2024-08-31,20,99,杭州,上城区,九堡
521,前端/移动开发,UE4,ue地编,浙江,杭州一粹,游戏,A轮,"保底工资,五险一金,生日福利,全勤奖,带薪年假,住房补贴,交通补助,员工旅游,节假日加班费,绩效奖金,节日福利,团建聚餐,零食下午茶,加班补助,餐补,股票期权,年终奖,补充医疗保险,法定节假日三薪,定期体检",2,大专,"UE4,UE4开发经验,计算机/软件工程相关专业,,",2024-08-31,100,499,杭州,滨江区,长河
522,前端/移动开发,UE4,ue场景美术,浙江,玄机科技,计算机软件,不需要融资,"底薪加提成,员工旅游,五险一金,加班补助,团建聚餐,全勤奖,生日福利,带薪年假,绩效奖金,节假日加班费,保底工资,餐补,节日福利,年终奖",1,大专,"UE4,美术/动画基础",2024-08-31,500,999,杭州,滨江区,长河
523,前端/移动开发,UE4,UE场景师,浙江,博采传媒,社交网络与媒体,B轮,"餐补,带薪年假,股票期权,交通补助,员工旅游,节日福利,五险一金,零食下午茶,定期体检",1,本科,"场景搭建,灯光渲染,摄影,UE4,美术/动画基础",2024-08-31,100,499,杭州,拱墅区,万达广场
529,前端/移动开发,UE4,UE4客户端开发实习生,浙江,聆曦网络,计算机软件,不需要融资,"带薪年假,定期体检,餐补,五险一金,员工旅游,节日福利,年终奖,零食下午茶",0,5个月,"UE4,计算机/软件工程相关专业,游戏客户端开发经验,",2024-08-31,100,499,杭州,滨江区,长河
530,前端/移动开发,UE4,UE构建工程师,浙江,深圳腾娱互动科技,游戏,不需要融资,"年终奖,定期体检,补充医疗保险,五险一金",2,本科,UE4,2024-08-31,1000,9999,杭州,滨江区,长河
534,前端/移动开发,UE4,游戏开发工程师,浙江,幻书科技,游戏,不需要融资,"节假日加班费,五险一金,带薪年假,零食下午茶,团建聚餐,法定节假日三薪,餐补,全勤奖,节日福利,加班补助,年终奖,住房补贴",0,本科,"Unity3D,UE4开发经验,游戏客户端开发经验,",2024-08-31,20,99,杭州,余杭区,仓前
535,前端/移动开发,UE4,UE4 游戏开发,浙江,杭州伏腊,游戏,天使轮,"团建聚餐,带薪年假,年终奖",2,本科,"C/C++,UE4开发经验,UE4,游戏客户端开发经验,Blueprint,,,",2024-08-31,20,99,杭州,上城区,四季青
536,前端/移动开发,UE4,关卡美术师,浙江,不鸣科技,游戏,不需要融资,"定期体检,零食下午茶,员工旅游,节假日加班费,餐补,生日福利,带薪年假,团建聚餐,年终奖,五险一金,法定节假日三薪,节日福利",1,本科,美术/动画基础,2024-08-31,100,499,杭州,西湖区,西溪
537,前端/移动开发,UE4,资深UE4客户端开发,浙江,无端科技,游戏,未融资,"全勤奖,节假日加班费,五险一金,工龄奖,法定节假日三薪",3,本科,UE4,2024-08-31,500,999,杭州,西湖区,黄龙
538,前端/移动开发,UE4,UE5 开发,浙江,武汉神工科技有限公司,游戏,未融资,"零食下午茶,保底工资,全勤奖,定期体检,五险一金,绩效奖金,带薪年假,意外险,底薪加提成",2,大专,"GAS,AI",2024-08-31,20,99,杭州,西湖区,西溪
539,前端/移动开发,UE4,UE4场景模型师&地编,浙江,品觉影视,社交网络与媒体,未融资,"餐补,过渡性住宿,绩效奖金,夜班补助,生日福利,员工旅游,全勤奖,保底工资,带薪年假,股票期权,节日福利,有无线网,加班补助,底薪加提成,团建聚餐,定期体检,宿舍有空调,住房补贴,年终奖,五险一金",1,本科,ue4,2024-08-31,0,20,杭州,临平区,临平
540,前端/移动开发,Cocos,Cocoscreator游戏开发工程师,浙江,超块,移动互联网,不需要融资,"带薪年假,全勤奖,年终奖,五险一金,节日福利,零食下午茶,定期体检,员工旅游,股票期权",3,本科,"Cocos2d-x,Cocos Creator,Objective-C,,",2024-08-31,100,499,杭州,西湖区,文二路
541,前端/移动开发,Cocos,cocos游戏开发工程师（常驻长沙）,浙江,美木,游戏,不需要融资,"生日福利,团建聚餐,零食下午茶,员工旅游,带薪年假,绩效奖金,年终奖,五险一金",2,本科,"Cocos Creator,JavaScript/TypeScript,手游开发经验,,",2024-08-31,20,99,杭州,滨江区,浦沿
542,前端/移动开发,Cocos,cocos creator,浙江,九玩网络,游戏,不需要融资,"五险一金,团建聚餐,节日福利,员工旅游,生日福利,加班补助,全勤奖,定期体检,入职体检,带薪年假,年终奖,补充医疗保险",1,大专,"Cocos Creator,JavaScript/TypeScript",2024-08-31,1000,9999,杭州,滨江区,长河
543,前端/移动开发,Cocos,小游戏开发工程师,浙江,马尔比斯奶糖网络科技,休闲/娱乐,不需要融资,"年终奖,团建聚餐,员工旅游,五险一金,带薪年假,零食下午茶",1,大专,"Cocos2d-x,Cocos Creator,HTML5,微信小游戏开发经验",2024-08-31,0,20,杭州,余杭区,仓前
544,前端/移动开发,Cocos,Cocos,浙江,金钻,计算机软件,未融资,五险一金,0,本科,"Unity3D,Cocos2d-x,Cocos Creator,",2024-08-31,20,99,杭州,滨江区,长河
545,前端/移动开发,Cocos,cocos creator游戏高级开发工程师,浙江,鲜芋科技,游戏,不需要融资,"零食下午茶,绩效奖金,节日福利,年终奖,带薪年假,定期体检,有无线网,股票期权,五险一金,员工旅游,团建聚餐",2,本科,"Cocos Creator,Unity3D,JavaScript/TypeScript,,,",2024-08-31,20,99,杭州,西湖区,西溪
546,前端/移动开发,Cocos,高级游戏客户端开发,浙江,边锋,游戏,不需要融资,"加班补助,年终奖,五险一金,带薪年假,高温补贴,意外险,团建聚餐,交通补助,定期体检,补充公积金,补充医疗保险,餐补,定期体检,住房补贴,节日福利,零食下午茶,保底工资,节假日加班费,法定节假日三薪,夜班补助",2,本科,"Cocos2d-x,Cocos Creator,Lua,微信小游戏开发经验",2024-08-31,500,999,杭州,拱墅区,拱宸桥
547,前端/移动开发,Cocos,资深客户端开发工程师,浙江,杭州以咏今朝信息科技,计算机软件,天使轮,"包吃,年终奖,员工旅游,零食下午茶,五险一金,节日福利,带薪年假,定期体检",0,本科,H5,2024-08-31,0,20,杭州,滨江区,长河
549,前端/移动开发,Cocos,CocosCreator客户端主程,浙江,海南蓬创科技有限公司,游戏,天使轮,"年终奖,团建聚餐,带薪年假,节日福利,有无线网,员工旅游,生日福利",4,本科,"熟悉Skynet,Cocos Creator,棋牌游戏,扑克,Lua,,,",2024-08-31,20,99,杭州,滨江区,西兴
552,前端/移动开发,Cocos,cocos2d-x主程,浙江,游卡,游戏,不需要融资,"年终奖,补充医疗保险,五险一金,定期体检,带薪年假,节日福利,员工旅游,餐补,零食下午茶",3,本科,"Cocos2d-x,C/C++,Lua",2024-08-31,1000,9999,杭州,拱墅区,城西银泰城
553,前端/移动开发,Cocos,cocos开发,浙江,憨鱼科技,游戏,未融资,"绩效奖金,年终奖",1,本科,微信小游戏开发经验,2024-08-31,0,20,杭州,滨江区,长河
554,前端/移动开发,Cocos,Cocos creator前端程序,浙江,东方云起信息数据...,互联网,未融资,"带薪年假,健康关怀,五险一金,员工旅游,年终奖,定期体检,节日福利,零食下午茶",2,大专,"Cocos Creator,JavaScript/TypeScript,Lua,手游开发经验,",2024-08-31,100,499,杭州,滨江区,长河
555,前端/移动开发,Cocos,cocos creator开发工程师,浙江,杭州环游记网络科技,游戏,不需要融资,"团建聚餐,绩效奖金,年终奖,五险一金",3,大专,"Cocos Creator,JavaScript/TypeScript,C/C++,GooglePlay,,",2024-08-31,20,99,杭州,西湖区,西溪
556,前端/移动开发,Cocos,cocos creator游戏开发,浙江,杭州福兔科技有限公司,计算机软件,不需要融资,五险一金,2,大专,"Cocos Creator,Cocos2d-x,手游开发经验,,",2024-08-31,20,99,杭州,余杭区,仓前
557,前端/移动开发,Cocos,cocos2D-游戏程序,浙江,盛和网络,游戏,不需要融资,"五险一金,加班补助,全勤奖,年终奖,节日福利",1,大专,"Cocos2d-X,前端开发,游戏开发",2024-08-31,500,999,杭州,萧山区,奥体中心
